"","lat","lon"
"877",56.1496278,10.2134046
"878",56.4469128,9.4059354
"879",56.1465072,9.2753054
"880",56.4617545,10.0371476
"881",56.1496278,10.2134046
"882",56.090357,8.2542739
"883",56.19628655,10.6773023909492
"884",56.1496278,10.2134046
"885",55.8476686,9.5867407
"886",56.4469128,9.4059354
"887",56.1496278,10.2134046
"888",56.1390178,9.1547931
"889",56.3590324,8.6159188
"890",55.8611696,9.8444774
"891",56.1496278,10.2134046
"892",56.3590324,8.6159188
"893",56.1379757,8.9746623
"894",56.2717392,8.3251704
"895",56.1496278,10.2134046
"896",55.8611696,9.8444774
"897",56.5857789,9.1364536023787
"898",56.3012653,9.7887862
"899",56.1496278,10.2134046
"900",56.1552791,10.1655661
"901",56.3800312,10.5005559
"902",55.8611696,9.8444774
"903",56.4617545,10.0371476
"904",56.63964015,8.7828279964929
"905",56.1886836519017,10.1901093793065
"906",56.169453,9.5495141
"907",55.8611696,9.8444774
"908",56.5659301,9.029272
"909",56.1496278,10.2134046
